VER : 2,,././simple_cap_withGP_955um_verticalslice.csv
emvu,16.56, Exported Data from:,simple_cap_withGP
Frequency:,4.9e+08
842.500000, 0.00000000 +0.00000000j
841.500000, 0.00000000 +0.00000000j
840.500000, 0.00000000 +0.00000000j
839.500000, 0.00000000 +0.00000000j
838.500000, 0.00000000 +0.00000000j
837.500000, 0.00000000 +0.00000000j
836.500000, 0.00000000 +0.00000000j
835.500000, 0.00000000 +0.00000000j
834.500000, 0.00000000 +0.00000000j
833.500000, 0.00000000 +0.00000000j
832.500000, 0.00000000 +0.00000000j
831.500000, 0.00000000 +0.00000000j
830.500000, 0.00000000 +0.00000000j
829.500000, 0.00000000 +0.00000000j
828.500000, 0.00000000 +0.00000000j
827.500000, 0.00000000 +0.00000000j
826.500000, 0.00000000 +0.00000000j
825.500000, 0.00000000 +0.00000000j
824.500000, 0.00000000 +0.00000000j
823.500000, 0.00000000 +0.00000000j
822.500000, 0.00000000 +0.00000000j
821.500000, 0.00000000 +0.00000000j
820.500000, 0.00000000 +0.00000000j
819.500000, 0.00000000 +0.00000000j
818.500000, 0.00000000 +0.00000000j
817.500000, 0.00000000 +0.00000000j
816.500000, 0.00000000 +0.00000000j
815.500000, 0.00000000 +0.00000000j
814.500000, 0.00000000 +0.00000000j
813.500000, 0.00000000 +0.00000000j
812.500000, 0.00000000 +0.00000000j
811.500000, 0.00000000 +0.00000000j
810.500000, 0.00000000 +0.00000000j
809.500000, 0.00000000 +0.00000000j
808.500000, 0.00000000 +0.00000000j
807.500000, 0.00000000 +0.00000000j
806.500000, 0.00000000 +0.00000000j
805.500000, 0.00000000 +0.00000000j
804.500000, 0.00000000 +0.00000000j
803.500000, 0.00000000 +0.00000000j
802.500000, 0.00000000 +0.00000000j
801.500000, 0.00000000 +0.00000000j
800.500000, 0.00000000 +0.00000000j
799.500000, 0.00000000 +0.00000000j
798.500000, 0.00000000 +0.00000000j
797.500000, 0.00000000 +0.00000000j
796.500000, 0.00000000 +0.00000000j
795.500000, 0.00000000 +0.00000000j
794.500000, 0.00000000 +0.00000000j
793.500000, 0.00000000 +0.00000000j
792.500000, 0.00000000 +0.00000000j
791.500000, 0.00000000 +0.00000000j
790.500000, 0.00000000 +0.00000000j
789.500000, 0.00000000 +0.00000000j
788.500000, 0.00000000 +0.00000000j
787.500000, 0.00000000 +0.00000000j
786.500000, 0.00000000 +0.00000000j
785.500000, 0.00000000 +0.00000000j
784.500000, 0.00000000 +0.00000000j
783.500000, 0.00000000 +0.00000000j
782.500000, 0.00000000 +0.00000000j
781.500000, 0.00000000 +0.00000000j
780.500000, 0.00000000 +0.00000000j
779.500000, 0.00000000 +0.00000000j
778.500000, 0.00000000 +0.00000000j
777.500000, 0.00000000 +0.00000000j
776.500000, 0.00000000 +0.00000000j
775.500000, 0.00000000 +0.00000000j
774.500000, 0.00000000 +0.00000000j
773.500000, 0.00000000 +0.00000000j
772.500000, 0.00000000 +0.00000000j
771.500000, 0.00000000 +0.00000000j
770.500000, 0.00000000 +0.00000000j
769.500000, 0.00000000 +0.00000000j
768.500000, 0.00000000 +0.00000000j
767.500000, 0.00000000 +0.00000000j
766.500000, 0.00000000 +0.00000000j
765.500000, 0.00000000 +0.00000000j
764.500000, 0.00000000 +0.00000000j
763.500000, 0.00000000 +0.00000000j
762.500000, 0.00000000 +0.00000000j
761.500000, 0.00000000 +0.00000000j
760.500000, 0.00000000 +0.00000000j
759.500000, 0.00000000 +0.00000000j
758.500000, 0.00000000 +0.00000000j
757.500000, 0.00000000 +0.00000000j
756.500000, 0.00000000 +0.00000000j
755.500000, 0.00000000 +0.00000000j
754.500000, 0.00000000 +0.00000000j
753.500000, 0.00000000 +0.00000000j
752.500000, 0.00000000 +0.00000000j
751.500000, 0.00000000 +0.00000000j
750.500000, 0.00000000 +0.00000000j
749.500000, 0.00000000 +0.00000000j
748.500000, 0.00000000 +0.00000000j
747.500000, 0.00000000 +0.00000000j
746.500000, 0.00000000 +0.00000000j
745.500000, 0.00000000 +0.00000000j
744.500000, 0.00000000 +0.00000000j
743.500000, 0.00000000 +0.00000000j
742.500000, 0.00000000 +0.00000000j
741.500000, 0.00000000 +0.00000000j
740.500000, 0.00000000 +0.00000000j
739.500000, 0.00000000 +0.00000000j
738.500000, 0.00000000 +0.00000000j
737.500000, 0.00000000 +0.00000000j
736.500000, 0.00000000 +0.00000000j
735.500000, 0.00000000 +0.00000000j
734.500000, 0.00000000 +0.00000000j
733.500000, 0.00000000 +0.00000000j
732.500000, 0.00000000 +0.00000000j
731.500000, 0.00000000 +0.00000000j
730.500000, 0.00000000 +0.00000000j
729.500000, 0.00000000 +0.00000000j
728.500000, 0.00000000 +0.00000000j
727.500000, 0.00000000 +0.00000000j
726.500000, 0.00000000 +0.00000000j
725.500000, 0.00000000 +0.00000000j
724.500000, 0.00000000 +0.00000000j
723.500000, 0.00000000 +0.00000000j
722.500000, 0.00000000 +0.00000000j
721.500000, 0.00000000 +0.00000000j
720.500000, 0.00000000 +0.00000000j
719.500000, 0.00000000 +0.00000000j
718.500000, 0.00000000 +0.00000000j
717.500000, 0.00000000 +0.00000000j
716.500000, 0.00000000 +0.00000000j
715.500000, 0.00000000 +0.00000000j
714.500000, 0.00000000 +0.00000000j
713.500000, 0.00000000 +0.00000000j
712.500000, 0.00000000 +0.00000000j
711.500000, 0.00000000 +0.00000000j
710.500000, 0.00000000 +0.00000000j
709.500000, 0.00000000 +0.00000000j
708.500000, 0.00000000 +0.00000000j
707.500000, 0.00000000 +0.00000000j
706.500000, 0.00000000 +0.00000000j
705.500000, 0.00000000 +0.00000000j
704.500000, 0.00000000 +0.00000000j
703.500000, 0.00000000 +0.00000000j
702.500000, 0.00000000 +0.00000000j
701.500000, 0.00000000 +0.00000000j
700.500000, 0.00000000 +0.00000000j
699.500000, 0.00000000 +0.00000000j
698.500000, 0.00000000 +0.00000000j
697.500000, 0.00000000 +0.00000000j
696.500000, 0.00000000 +0.00000000j
695.500000, 0.00000000 +0.00000000j
694.500000, 0.00000000 +0.00000000j
693.500000, 0.00000000 +0.00000000j
692.500000, 0.00000000 +0.00000000j
691.500000, 0.00000000 +0.00000000j
690.500000, 0.00000000 +0.00000000j
689.500000, 0.00000000 +0.00000000j
688.500000, 0.00000000 +0.00000000j
687.500000, 0.00000000 +0.00000000j
686.500000, 0.00000000 +0.00000000j
685.500000, 0.00000000 +0.00000000j
684.500000, 0.00000000 +0.00000000j
683.500000, 0.00000000 +0.00000000j
682.500000, 0.00000000 +0.00000000j
681.500000, 0.00000000 +0.00000000j
680.500000, 0.00000000 +0.00000000j
679.500000, 0.00000000 +0.00000000j
678.500000, 0.00000000 +0.00000000j
677.500000, 0.00000000 +0.00000000j
676.500000, 0.00000000 +0.00000000j
675.500000, 0.00000000 +0.00000000j
674.500000, 0.00000000 +0.00000000j
673.500000, 0.00000000 +0.00000000j
672.500000, 0.00000000 +0.00000000j
671.500000, 0.00000000 +0.00000000j
670.500000, 0.00000000 +0.00000000j
669.500000, 0.00000000 +0.00000000j
668.500000, 0.00000000 +0.00000000j
667.500000, 0.00000000 +0.00000000j
666.500000, 0.00000000 +0.00000000j
665.500000, 0.00000000 +0.00000000j
664.500000, 0.00000000 +0.00000000j
663.500000, 0.00000000 +0.00000000j
662.500000, 0.00000000 +0.00000000j
661.500000, 0.00000000 +0.00000000j
660.500000, 0.00000000 +0.00000000j
659.500000, 0.00000000 +0.00000000j
658.500000, 0.00000000 +0.00000000j
657.500000, 0.00000000 +0.00000000j
656.500000, 0.00000000 +0.00000000j
655.500000, 0.00000000 +0.00000000j
654.500000, 0.00000000 +0.00000000j
653.500000, 0.00000000 +0.00000000j
652.500000, 0.00000000 +0.00000000j
651.500000, 0.00000000 +0.00000000j
650.500000, 0.00000000 +0.00000000j
649.500000, 0.00000000 +0.00000000j
648.500000, 0.00000000 +0.00000000j
647.500000, 0.00000000 +0.00000000j
646.500000, 0.00000000 +0.00000000j
645.500000, 0.00000000 +0.00000000j
644.500000, 0.00000000 +0.00000000j
643.500000, 0.00000000 +0.00000000j
642.500000, 0.00000000 +0.00000000j
641.500000, 0.00000000 +0.00000000j
640.500000, 0.00000000 +0.00000000j
639.500000, 0.00000000 +0.00000000j
638.500000, 0.00000000 +0.00000000j
637.500000, 0.00000000 +0.00000000j
636.500000, 0.00000000 +0.00000000j
635.500000, 0.00000000 +0.00000000j
634.500000, 0.00000000 +0.00000000j
633.500000, 0.00000000 +0.00000000j
632.500000, 0.00000000 +0.00000000j
631.500000, 0.00000000 +0.00000000j
630.500000, 0.00000000 +0.00000000j
629.500000, 0.00000000 +0.00000000j
628.500000, 0.00000000 +0.00000000j
627.500000, 0.00000000 +0.00000000j
626.500000, 0.00000000 +0.00000000j
625.500000, 0.00000000 +0.00000000j
624.500000, 0.00000000 +0.00000000j
623.500000, 0.00000000 +0.00000000j
622.500000, 0.00000000 +0.00000000j
621.500000, 0.00000000 +0.00000000j
620.500000, 0.00000000 +0.00000000j
619.500000, 0.00000000 +0.00000000j
618.500000, 0.00000000 +0.00000000j
617.500000, 0.00000000 +0.00000000j
616.500000, 0.00000000 +0.00000000j
615.500000, 0.00000000 +0.00000000j
614.500000, 0.00000000 +0.00000000j
613.500000, 0.00000000 +0.00000000j
612.500000, 0.00000000 +0.00000000j
611.500000, 0.00000000 +0.00000000j
610.500000, 0.00000000 +0.00000000j
609.500000, 0.00000000 +0.00000000j
608.500000, 0.00000000 +0.00000000j
607.500000, 0.00000000 +0.00000000j
606.500000, 0.00000000 +0.00000000j
605.500000, 0.00000000 +0.00000000j
604.500000, 0.00000000 +0.00000000j
603.500000, 0.00000000 +0.00000000j
602.500000, 0.00000000 +0.00000000j
601.500000, 0.00000000 +0.00000000j
600.500000, 0.00000000 +0.00000000j
599.500000, 0.00000000 +0.00000000j
598.500000, 0.00000000 +0.00000000j
597.500000, 0.00000000 +0.00000000j
596.500000, 0.00000000 +0.00000000j
595.500000, 0.00000000 +0.00000000j
594.500000, 0.00000000 +0.00000000j
593.500000, 0.00000000 +0.00000000j
592.500000, 0.00000000 +0.00000000j
591.500000, 0.00000000 +0.00000000j
590.500000, 0.00000000 +0.00000000j
589.500000, 0.00000000 +0.00000000j
588.500000, 0.00000000 +0.00000000j
587.500000, 0.00000000 +0.00000000j
586.500000, 0.00000000 +0.00000000j
585.500000, 0.00000000 +0.00000000j
584.500000, 0.00000000 +0.00000000j
583.500000, 0.00000000 +0.00000000j
582.500000, 0.00000000 +0.00000000j
581.500000, 0.00000000 +0.00000000j
580.500000, 0.00000000 +0.00000000j
579.500000, 0.00000000 +0.00000000j
578.500000, 0.00000000 +0.00000000j
577.500000, 0.00000000 +0.00000000j
576.500000, 0.00000000 +0.00000000j
575.500000, 0.00000000 +0.00000000j
574.500000, 0.00000000 +0.00000000j
573.500000, 0.00000000 +0.00000000j
572.500000, 0.00000000 +0.00000000j
571.500000, 0.00000000 +0.00000000j
570.500000, 0.00000000 +0.00000000j
569.500000, 0.00000000 +0.00000000j
568.500000, 0.00000000 +0.00000000j
567.500000, 0.00000000 +0.00000000j
566.500000, 0.00000000 +0.00000000j
565.500000, 0.00000000 +0.00000000j
564.500000, 0.00000000 +0.00000000j
563.500000, 0.00000000 +0.00000000j
562.500000, 0.00000000 +0.00000000j
561.500000, 0.00000000 +0.00000000j
560.500000, 0.00000000 +0.00000000j
559.500000, 0.00000000 +0.00000000j
558.500000, 0.00000000 +0.00000000j
557.500000, 0.00000000 +0.00000000j
556.500000, 0.00000000 +0.00000000j
555.500000, 0.00000000 +0.00000000j
554.500000, 0.00000000 +0.00000000j
553.500000, 0.00000000 +0.00000000j
552.500000, 0.00000000 +0.00000000j
551.500000, 0.00000000 +0.00000000j
550.500000, 0.00000000 +0.00000000j
549.500000, 0.00000000 +0.00000000j
548.500000, 0.00000000 +0.00000000j
547.500000, 0.00000000 +0.00000000j
546.500000, 0.00000000 +0.00000000j
545.500000, 0.00000000 +0.00000000j
544.500000, 0.00000000 +0.00000000j
543.500000, 0.00000000 +0.00000000j
542.500000, 0.00000000 +0.00000000j
541.500000, 0.00000000 +0.00000000j
540.500000, 0.00000000 +0.00000000j
539.500000, 0.00000000 +0.00000000j
538.500000, 0.00000000 +0.00000000j
537.500000, 0.00000000 +0.00000000j
536.500000, 0.00000000 +0.00000000j
535.500000, 0.00000000 +0.00000000j
534.500000, 0.00000000 +0.00000000j
533.500000, 0.00000000 +0.00000000j
532.500000, 0.00000000 +0.00000000j
531.500000, 0.00000000 +0.00000000j
530.500000, 0.00000000 +0.00000000j
529.500000, 0.00000000 +0.00000000j
528.500000, 0.00000000 +0.00000000j
527.500000, 0.00000000 +0.00000000j
526.500000, 0.00000000 +0.00000000j
525.500000, 0.00000000 +0.00000000j
524.500000, 0.00000000 +0.00000000j
523.500000, 0.00000000 +0.00000000j
522.500000, 0.00000000 +0.00000000j
521.500000, 0.00000000 +0.00000000j
520.500000, 0.00000000 +0.00000000j
519.500000, 0.00000000 +0.00000000j
518.500000, 0.00000000 +0.00000000j
517.500000, 0.00000000 +0.00000000j
516.500000, 0.00000000 +0.00000000j
515.500000, 0.00000000 +0.00000000j
514.500000, 0.00000000 +0.00000000j
513.500000, 0.00000000 +0.00000000j
512.500000, 0.00000000 +0.00000000j
511.500000, 0.00000000 +0.00000000j
510.500000, 0.00000000 +0.00000000j
509.500000, 0.00000000 +0.00000000j
508.500000, 0.00000000 +0.00000000j
507.500000, 0.00000000 +0.00000000j
506.500000, 0.00000000 +0.00000000j
505.500000, 0.00000000 +0.00000000j
504.500000, 0.00000000 +0.00000000j
503.500000, 0.00000000 +0.00000000j
502.500000, 0.00000000 +0.00000000j
501.500000, 0.00000000 +0.00000000j
500.500000, 0.00000000 +0.00000000j
499.500000, 0.00000000 +0.00000000j
498.500000, 0.00000000 +0.00000000j
497.500000, 0.00000000 +0.00000000j
496.500000, 0.00000000 +0.00000000j
495.500000, 0.00000000 +0.00000000j
494.500000, 0.00000000 +0.00000000j
493.500000, 0.00000000 +0.00000000j
492.500000, 0.00000000 +0.00000000j
491.500000, 0.00000000 +0.00000000j
490.500000, 0.00000000 +0.00000000j
489.500000, 0.00000000 +0.00000000j
488.500000, 0.00000000 +0.00000000j
487.500000, 0.00000000 +0.00000000j
486.500000, 0.00000000 +0.00000000j
485.500000, 0.00000000 +0.00000000j
484.500000, 0.00000000 +0.00000000j
483.500000, 0.00000000 +0.00000000j
482.500000, 0.00000000 +0.00000000j
481.500000, 0.00000000 +0.00000000j
480.500000, 0.00000000 +0.00000000j
479.500000, 0.00000000 +0.00000000j
478.500000, 0.00000000 +0.00000000j
477.500000, 0.00000000 +0.00000000j
476.500000, 0.00000000 +0.00000000j
475.500000, 0.00000000 +0.00000000j
474.500000, 0.00000000 +0.00000000j
473.500000, 0.00000000 +0.00000000j
472.500000, 0.00000000 +0.00000000j
471.500000, 0.00000000 +0.00000000j
470.500000, 0.00000000 +0.00000000j
469.500000, 0.00000000 +0.00000000j
468.500000, 0.00000000 +0.00000000j
467.500000, 0.00000000 +0.00000000j
466.500000, 0.00000000 +0.00000000j
465.500000, 0.00000000 +0.00000000j
464.500000, 0.00000000 +0.00000000j
463.500000, 0.00000000 +0.00000000j
462.500000, 0.00000000 +0.00000000j
461.500000, 0.00000000 +0.00000000j
460.500000, 0.00000000 +0.00000000j
459.500000, 0.00000000 +0.00000000j
458.500000, 0.00000000 +0.00000000j
457.500000, 0.00000000 +0.00000000j
456.500000, 0.00000000 +0.00000000j
455.500000, 0.00000000 +0.00000000j
454.500000, 0.00000000 +0.00000000j
453.500000, 0.00000000 +0.00000000j
452.500000, 0.00000000 +0.00000000j
451.500000, 0.00000000 +0.00000000j
450.500000, 0.00000000 +0.00000000j
449.500000, 0.00000000 +0.00000000j
448.500000, 0.00000000 +0.00000000j
447.500000, 0.00000000 +0.00000000j
446.500000, 0.00000000 +0.00000000j
445.500000, 0.00000000 +0.00000000j
444.500000, 0.00000000 +0.00000000j
443.500000, 0.00000000 +0.00000000j
442.500000, 0.00000000 +0.00000000j
441.500000, 0.00000000 +0.00000000j
440.500000, 0.00000000 +0.00000000j
439.500000, 0.00000000 +0.00000000j
438.500000, 0.00000000 +0.00000000j
437.500000, 0.00000000 +0.00000000j
436.500000, 0.00000000 +0.00000000j
435.500000, 0.00000000 +0.00000000j
434.500000, 0.00000000 +0.00000000j
433.500000, 0.00000000 +0.00000000j
432.500000, 0.00000000 +0.00000000j
431.500000, 0.00000000 +0.00000000j
430.500000, 0.00000000 +0.00000000j
429.500000, 0.00000000 +0.00000000j
428.500000, 0.00000000 +0.00000000j
427.500000, 0.00000000 +0.00000000j
426.500000, 0.00000000 +0.00000000j
425.500000, 0.00000000 +0.00000000j
424.500000, 0.00000000 +0.00000000j
423.500000, 0.00000000 +0.00000000j
422.500000, 0.00000000 +0.00000000j
421.500000, 0.00000000 +0.00000000j
420.500000, 0.00000000 +0.00000000j
419.500000, 0.00000000 +0.00000000j
418.500000, 0.00000000 +0.00000000j
417.500000, 0.00000000 +0.00000000j
416.500000, 0.00000000 +0.00000000j
415.500000, 0.00000000 +0.00000000j
414.500000, 0.00000000 +0.00000000j
413.500000, 0.00000000 +0.00000000j
412.500000, 0.00000000 +0.00000000j
411.500000, 0.00000000 +0.00000000j
410.500000, 0.00000000 +0.00000000j
409.500000, 0.00000000 +0.00000000j
408.500000, 0.00000000 +0.00000000j
407.500000, 0.00000000 +0.00000000j
406.500000, 0.00000000 +0.00000000j
405.500000, 0.00000000 +0.00000000j
404.500000, 0.00000000 +0.00000000j
403.500000, 0.00000000 +0.00000000j
402.500000, 0.00000000 +0.00000000j
401.500000, 0.00000000 +0.00000000j
400.500000, 0.00000000 +0.00000000j
399.500000, 0.00000000 +0.00000000j
398.500000, 0.00000000 +0.00000000j
397.500000, 0.00000000 +0.00000000j
396.500000, 0.00000000 +0.00000000j
395.500000, 0.00000000 +0.00000000j
394.500000, 0.00000000 +0.00000000j
393.500000, 0.00000000 +0.00000000j
392.500000, 0.00000000 +0.00000000j
391.500000, 0.00000000 +0.00000000j
390.500000, 0.00000000 +0.00000000j
389.500000, 0.00000000 +0.00000000j
388.500000, 0.00000000 +0.00000000j
387.500000, 0.00000000 +0.00000000j
386.500000, 0.00000000 +0.00000000j
385.500000, 0.00000000 +0.00000000j
384.500000, 0.00000000 +0.00000000j
383.500000, 0.00000000 +0.00000000j
382.500000, 0.00000000 +0.00000000j
381.500000, 0.00000000 +0.00000000j
380.500000, 0.00000000 +0.00000000j
379.500000, 0.00000000 +0.00000000j
378.500000, 0.00000000 +0.00000000j
377.500000, 0.00000000 +0.00000000j
376.500000, 0.00000000 +0.00000000j
375.500000, 0.00000000 +0.00000000j
374.500000, 0.00000000 +0.00000000j
373.500000, 0.00000000 +0.00000000j
372.500000, 0.00000000 +0.00000000j
371.500000, 0.00000000 +0.00000000j
370.500000, 0.00000000 +0.00000000j
369.500000, 0.00000000 +0.00000000j
368.500000, 0.00000000 +0.00000000j
367.500000, 0.00000000 +0.00000000j
366.500000, 0.00000000 +0.00000000j
365.500000, 0.00000000 +0.00000000j
364.500000, 0.00000000 +0.00000000j
363.500000, 0.00000000 +0.00000000j
362.500000, 0.00000000 +0.00000000j
361.500000, 0.00000000 +0.00000000j
360.500000, 0.00000000 +0.00000000j
359.500000, 0.00000000 +0.00000000j
358.500000, 0.00000000 +0.00000000j
357.500000, 0.00000000 +0.00000000j
356.500000, 0.00000000 +0.00000000j
355.500000, 0.00000000 +0.00000000j
354.500000, 0.00000000 +0.00000000j
353.500000, 0.00000000 +0.00000000j
352.500000, 0.00000000 +0.00000000j
351.500000, 0.00000000 +0.00000000j
350.500000, 0.00000000 +0.00000000j
349.500000, 0.00000000 +0.00000000j
348.500000, 0.00000000 +0.00000000j
347.500000, 0.00000000 +0.00000000j
346.500000, 0.00000000 +0.00000000j
345.500000, 0.00000000 +0.00000000j
344.500000, 0.00000000 +0.00000000j
343.500000, 0.00000000 +0.00000000j
342.500000, 0.00000000 +0.00000000j
341.500000, 0.00000000 +0.00000000j
340.500000, 0.00000000 +0.00000000j
339.500000, 0.00000000 +0.00000000j
338.500000, 0.00000000 +0.00000000j
337.500000, 0.00000000 +0.00000000j
336.500000, 0.00000000 +0.00000000j
335.500000, 0.00000000 +0.00000000j
334.500000, 0.00000000 +0.00000000j
333.500000, 0.00000000 +0.00000000j
332.500000, 0.00000000 +0.00000000j
331.500000, 0.00000000 +0.00000000j
330.500000, 0.00000000 +0.00000000j
329.500000, 0.00000000 +0.00000000j
328.500000, 0.00000000 +0.00000000j
327.500000, 0.00000000 +0.00000000j
326.500000, 0.00000000 +0.00000000j
325.500000, 0.00000000 +0.00000000j
324.500000, 0.00000000 +0.00000000j
323.500000, 0.00000000 +0.00000000j
322.500000, 0.00000000 +0.00000000j
321.500000, 0.00000000 +0.00000000j
320.500000, 0.00000000 +0.00000000j
319.500000, 0.00000000 +0.00000000j
318.500000, 0.00000000 +0.00000000j
317.500000, 0.00000000 +0.00000000j
316.500000, 0.00000000 +0.00000000j
315.500000, 0.00000000 +0.00000000j
314.500000, 0.00000000 +0.00000000j
313.500000, 0.00000000 +0.00000000j
312.500000, 0.00000000 +0.00000000j
311.500000, 0.00000000 +0.00000000j
310.500000, 0.00000000 +0.00000000j
309.500000, 0.00000000 +0.00000000j
308.500000, 0.00000000 +0.00000000j
307.500000, 0.00000000 +0.00000000j
306.500000, 0.00000000 +0.00000000j
305.500000, 0.00000000 +0.00000000j
304.500000, 0.00000000 +0.00000000j
303.500000, 0.00000000 +0.00000000j
302.500000, 0.00000000 +0.00000000j
301.500000, 0.00000000 +0.00000000j
300.500000, 0.00000000 +0.00000000j
299.500000, 0.00000000 +0.00000000j
298.500000, 0.00000000 +0.00000000j
297.500000, 0.00000000 +0.00000000j
296.500000, 0.00000000 +0.00000000j
295.500000, 0.00000000 +0.00000000j
294.500000, 0.00000000 +0.00000000j
293.500000, 0.00000000 +0.00000000j
292.500000, 0.00000000 +0.00000000j
291.500000, 0.00000000 +0.00000000j
290.500000, 0.00000000 +0.00000000j
289.500000, 0.00000000 +0.00000000j
288.500000, 0.00000000 +0.00000000j
287.500000, 0.00000000 +0.00000000j
286.500000, 0.00000000 +0.00000000j
285.500000, 0.00000000 +0.00000000j
284.500000, 0.00000000 +0.00000000j
283.500000, 0.00000000 +0.00000000j
282.500000, 0.00000000 +0.00000000j
281.500000, 0.00000000 +0.00000000j
280.500000, 0.00000000 +0.00000000j
279.500000, 0.00000000 +0.00000000j
278.500000, 0.00000000 +0.00000000j
277.500000, 0.00000000 +0.00000000j
276.500000, 0.00000000 +0.00000000j
275.500000, 0.00000000 +0.00000000j
274.500000, 0.00000000 +0.00000000j
273.500000, 0.00000000 +0.00000000j
272.500000, 0.00000000 +0.00000000j
271.500000, 0.00000000 +0.00000000j
270.500000, 0.00000000 +0.00000000j
269.500000, 0.00000000 +0.00000000j
268.500000, 0.00000000 +0.00000000j
267.500000, 0.00000000 +0.00000000j
266.500000, 0.00000000 +0.00000000j
265.500000, 0.00000000 +0.00000000j
264.500000, 0.00000000 +0.00000000j
263.500000, 0.00000000 +0.00000000j
262.500000, 0.00000000 +0.00000000j
261.500000, 0.00000000 +0.00000000j
260.500000, 0.00000000 +0.00000000j
259.500000, 0.00000000 +0.00000000j
258.500000, 0.00000000 +0.00000000j
257.500000, 0.00000000 +0.00000000j
256.500000, 0.00000000 +0.00000000j
255.500000, 0.00000000 +0.00000000j
254.500000, 0.00000000 +0.00000000j
253.500000, 0.00000000 +0.00000000j
252.500000, 0.00000000 +0.00000000j
251.500000, 0.00000000 +0.00000000j
250.500000, 0.00000000 +0.00000000j
249.500000, 0.00000000 +0.00000000j
248.500000, 0.00000000 +0.00000000j
247.500000, 0.00000000 +0.00000000j
246.500000, 0.00000000 +0.00000000j
245.500000, 0.00000000 +0.00000000j
244.500000, 0.00000000 +0.00000000j
243.500000, 0.00000000 +0.00000000j
242.500000, 0.00000000 +0.00000000j
241.500000, 0.00000000 +0.00000000j
240.500000, 0.00000000 +0.00000000j
239.500000, 0.00000000 +0.00000000j
238.500000, 0.00000000 +0.00000000j
237.500000, 0.00000000 +0.00000000j
236.500000, 0.00000000 +0.00000000j
235.500000, 0.00000000 +0.00000000j
234.500000, 0.00000000 +0.00000000j
233.500000, 0.00000000 +0.00000000j
232.500000, 0.00000000 +0.00000000j
231.500000, 0.00000000 +0.00000000j
230.500000, 0.00000000 +0.00000000j
229.500000, 0.00000000 +0.00000000j
228.500000, 0.00000000 +0.00000000j
227.500000, 0.00000000 +0.00000000j
226.500000, 0.00000000 +0.00000000j
225.500000, 0.00000000 +0.00000000j
224.500000, 0.00000000 +0.00000000j
223.500000, 0.00000000 +0.00000000j
222.500000, 0.00000000 +0.00000000j
221.500000, 0.00000000 +0.00000000j
220.500000, 0.00000000 +0.00000000j
219.500000, 0.00000000 +0.00000000j
218.500000, 0.00000000 +0.00000000j
217.500000, 0.00000000 +0.00000000j
216.500000, 0.00000000 +0.00000000j
215.500000, 0.00000000 +0.00000000j
214.500000, 0.00000000 +0.00000000j
213.500000, 0.00000000 +0.00000000j
212.500000, 0.00000000 +0.00000000j
211.500000, 0.00000000 +0.00000000j
210.500000, 0.00000000 +0.00000000j
209.500000, 0.00000000 +0.00000000j
208.500000, 0.00000000 +0.00000000j
207.500000, 0.00000000 +0.00000000j
206.500000, 0.00000000 +0.00000000j
205.500000, 0.00000000 +0.00000000j
204.500000, 0.00000000 +0.00000000j
203.500000, 0.00000000 +0.00000000j
202.500000, 0.00000000 +0.00000000j
201.500000, 0.00000000 +0.00000000j
200.500000, 0.00000000 +0.00000000j
199.500000, 0.00000000 +0.00000000j
198.500000, 0.00000000 +0.00000000j
197.500000, 0.00000000 +0.00000000j
196.500000, 0.00000000 +0.00000000j
195.500000, 0.00000000 +0.00000000j
194.500000, 0.00000000 +0.00000000j
193.500000, 0.00000000 +0.00000000j
192.500000, 0.00000000 +0.00000000j
191.500000, 0.00000000 +0.00000000j
190.500000, 0.00000000 +0.00000000j
189.500000, 0.00000000 +0.00000000j
188.500000, 0.00000000 +0.00000000j
187.500000, 0.00000000 +0.00000000j
186.500000, 0.00000000 +0.00000000j
185.500000, 0.00000000 +0.00000000j
184.500000, 0.00000000 +0.00000000j
183.500000, 0.00000000 +0.00000000j
182.500000, 0.00000000 +0.00000000j
181.500000, 0.00000000 +0.00000000j
180.500000, 0.00000000 +0.00000000j
179.500000, 0.00000000 +0.00000000j
178.500000, 0.00000000 +0.00000000j
177.500000, 0.00000000 +0.00000000j
176.500000, 0.00000000 +0.00000000j
175.500000, 0.00000000 +0.00000000j
174.500000, 0.00000000 +0.00000000j
173.500000, 0.00000000 +0.00000000j
172.500000, 0.00000000 +0.00000000j
171.500000, 0.00000000 +0.00000000j
170.500000, 0.00000000 +0.00000000j
169.500000, 0.00000000 +0.00000000j
168.500000, 0.00000000 +0.00000000j
167.500000, 0.00000000 +0.00000000j
166.500000, 0.00000000 +0.00000000j
165.500000, 0.00000000 +0.00000000j
164.500000, 0.00000000 +0.00000000j
163.500000, 0.00000000 +0.00000000j
162.500000, 0.00000000 +0.00000000j
161.500000, 0.00000000 +0.00000000j
160.500000, 0.00000000 +0.00000000j
159.500000, 0.00000000 +0.00000000j
158.500000, 0.00000000 +0.00000000j
157.500000, 0.00000000 +0.00000000j
156.500000, 0.00000000 +0.00000000j
155.500000, 0.00000000 +0.00000000j
154.500000, 0.00000000 +0.00000000j
153.500000, 0.00000000 +0.00000000j
152.500000, 0.00000000 +0.00000000j
151.500000, 0.00000000 +0.00000000j
150.500000, 0.00000000 +0.00000000j
149.500000, 0.00000000 +0.00000000j
148.500000, 0.00000000 +0.00000000j
147.500000, 0.00000000 +0.00000000j
